OrderID,Date,Time,TotalCost,EmployeeID,CustomerID
7069,2024-12-09,20:30:00,14.7,2,51
7070,2025-08-25,13:15:00,59.8,8,89
7071,2025-09-19,14:00:00,27.4,3,97
7072,2025-03-08,12:00:00,26.9,4,8
7073,2025-06-12,15:15:00,28.4,3,97
7074,2025-02-03,21:00:00,40.85,7,14
7075,2025-04-24,21:15:00,7.95,2,78
7076,2025-06-03,14:45:00,39.6,7,116
7077,2025-01-24,10:15:00,11.7,8,157
7078,2025-05-02,13:45:00,45.3,8,156
7079,2025-09-29,10:00:00,9.95,2,
7080,2024-12-14,09:00:00,14.2,8,
7081,2025-01-02,13:00:00,13.7,2,134
7082,2025-08-05,15:45:00,24.15,8,133
7083,2025-05-24,08:30:00,42.85,2,114
7084,2025-06-07,19:30:00,10.45,2,
7085,2025-01-01,19:15:00,12.7,7,155
7086,2025-05-31,14:30:00,9.95,6,
7087,2025-02-14,17:00:00,17.7,5,30
7088,2025-04-18,16:30:00,24.65,1,54
7089,2025-03-15,12:45:00,11.7,4,75
7090,2025-04-14,20:00:00,14.2,6,
7091,2025-09-30,14:15:00,14.7,8,102
7092,2025-07-13,17:30:00,14.45,7,111
7093,2025-01-01,15:15:00,45.3,3,53
7094,2025-08-25,10:15:00,40.1,5,135
7095,2024-12-09,11:30:00,11.95,4,121
7096,2025-03-15,18:45:00,16.45,8,96
7097,2025-02-27,19:00:00,44.35,6,
7098,2025-08-15,14:30:00,10.45,5,
7099,2025-02-16,21:00:00,21.4,2,26
7100,2025-02-04,08:15:00,13.45,7,111
7101,2025-03-21,18:45:00,28.9,6,148
7102,2025-04-10,16:15:00,36.6,6,
7103,2025-05-10,21:15:00,11.7,4,
7104,2025-02-25,13:45:00,27.85,8,
7105,2025-09-19,17:30:00,48.05,4,9
7106,2025-01-19,17:15:00,23.4,5,
7107,2025-07-18,14:00:00,39.85,2,128
7108,2025-09-17,15:15:00,26.4,6,5
7109,2025-02-05,13:30:00,30.9,6,138
7110,2025-08-08,16:45:00,11.95,2,78
7111,2025-07-26,10:45:00,23.4,8,98
7112,2025-08-20,14:45:00,26.9,3,96
7113,2025-04-18,13:30:00,32.15,5,55
7114,2024-12-27,12:45:00,22.4,8,73
7115,2025-04-13,14:45:00,30.9,8,18
7116,2025-01-27,11:30:00,26.15,3,102
7117,2025-04-24,08:45:00,51.55,5,57
7118,2025-09-12,14:45:00,32.6,3,92
7119,2025-06-21,14:45:00,10.95,6,59
7120,2025-09-16,12:00:00,40.6,4,141
7121,2025-07-07,14:00:00,11.7,5,101
7122,2025-09-13,19:00:00,16.2,7,63
7123,2025-06-14,18:00:00,36.1,8,
7124,2025-06-26,16:30:00,23.15,7,12
7125,2025-05-02,12:45:00,28.9,8,145
7126,2025-04-19,18:30:00,11.45,4,123
7127,2024-12-06,12:15:00,16.2,3,11
7128,2025-05-29,13:30:00,53.3,4,130
7129,2025-08-23,15:00:00,29.9,5,41
7130,2024-11-23,17:30:00,21.65,5,145
7131,2025-08-09,15:30:00,13.7,6,143
7132,2025-02-09,10:30:00,38.35,8,154
7133,2025-02-10,12:45:00,41.1,8,56
7134,2025-03-02,15:15:00,35.85,8,
7135,2024-12-15,10:45:00,39.1,6,
7136,2025-05-21,17:15:00,25.15,8,59
7137,2025-03-20,19:00:00,14.45,4,145
7138,2025-07-16,20:45:00,14.45,2,73
7139,2025-09-13,14:15:00,14.7,8,13
7140,2025-01-19,13:00:00,23.65,8,
7141,2025-02-07,17:45:00,22.4,2,87
7142,2025-06-10,21:45:00,29.9,2,111
7143,2025-08-25,09:30:00,52.05,3,110
7144,2025-04-04,21:15:00,13.7,8,32
7145,2025-04-20,18:45:00,42.1,2,78
7146,2025-03-28,20:30:00,28.65,4,15
7147,2025-01-24,20:00:00,18.2,3,145
7148,2025-03-02,19:00:00,9.95,8,18
7149,2024-12-23,18:45:00,16.2,3,139
7150,2025-03-21,08:15:00,26.15,6,17
7151,2024-12-21,11:00:00,22.65,7,155
7152,2025-04-06,21:15:00,43.6,4,116
7153,2025-07-16,10:30:00,25.15,8,46
7154,2025-06-07,10:30:00,53.8,4,
7155,2025-05-16,21:30:00,16.45,4,122
7156,2025-08-06,18:15:00,9.45,6,130
7157,2025-07-16,21:00:00,29.4,6,35
7158,2025-03-19,18:00:00,16.45,6,
7159,2025-01-31,15:15:00,18.2,6,55
7160,2025-02-01,18:30:00,10.45,6,76
7161,2025-06-30,19:15:00,10.95,4,86
7162,2025-06-08,10:30:00,21.4,5,
7163,2025-02-22,13:00:00,28.9,8,13
7164,2025-09-14,12:00:00,12.95,3,25
7165,2025-08-29,13:15:00,29.65,3,154
7166,2025-08-25,16:30:00,59.25,3,84
7167,2025-01-01,12:15:00,9.7,4,
7168,2025-09-17,21:45:00,14.7,1,
7169,2025-09-10,09:30:00,31.4,4,133
7170,2025-08-25,15:30:00,54.05,6,154
7171,2025-06-14,08:30:00,13.45,8,60
7172,2025-03-31,20:45:00,18.95,2,77
7173,2025-05-29,17:15:00,25.15,3,
7174,2025-04-27,12:45:00,34.85,7,13
7175,2025-09-15,11:45:00,14.7,2,
7176,2025-03-17,19:45:00,23.65,2,120
7177,2025-05-13,14:45:00,15.2,2,2
7178,2025-07-31,08:45:00,23.4,6,12
7179,2025-08-25,17:45:00,25.4,5,
7180,2025-05-18,20:30:00,42.1,5,
7181,2024-12-04,19:00:00,24.9,2,
7182,2025-08-23,16:15:00,37.6,6,
7183,2025-08-01,21:00:00,24.9,8,16
7184,2025-06-20,17:00:00,36.85,8,26
7185,2025-09-19,13:45:00,21.65,4,59
7186,2025-07-27,14:45:00,28.65,8,10
7187,2024-12-27,19:30:00,36.6,6,62
7188,2025-05-03,16:00:00,10.7,6,130
7189,2025-03-28,08:45:00,35.6,6,32
7190,2025-08-25,11:45:00,73.75,1,101
7191,2025-07-12,12:30:00,40.35,8,
7192,2025-08-01,16:15:00,19.2,5,
7193,2025-03-05,14:00:00,12.2,3,137
7194,2025-09-10,14:30:00,11.7,7,19
7195,2025-03-21,08:45:00,50.55,1,
7196,2025-06-12,12:00:00,40.6,2,136
7197,2025-02-20,18:45:00,12.7,8,104
7198,2025-04-18,18:15:00,49.3,7,4
7199,2024-12-23,16:30:00,25.9,2,155
7200,2025-03-22,11:30:00,11.45,7,79
7201,2025-09-26,09:30:00,25.15,6,
7202,2025-07-28,11:45:00,11.45,2,24
7203,2025-03-21,18:30:00,36.85,8,56
7204,2025-03-21,09:30:00,29.65,4,57
7205,2025-06-22,13:15:00,34.35,5,124
7206,2025-03-13,20:00:00,25.65,6,27
7207,2025-02-08,08:15:00,11.45,1,135
7208,2025-08-25,14:00:00,18.65,2,74
7209,2025-09-02,20:30:00,8.95,6,133
7210,2025-05-28,11:30:00,14.7,4,125
7211,2024-12-23,20:15:00,11.45,7,
7212,2025-06-13,11:30:00,28.4,4,78
7213,2025-06-21,14:00:00,36.6,6,56
7214,2025-03-29,20:00:00,31.65,3,37
7215,2025-06-21,13:30:00,11.7,2,10
7216,2024-12-16,11:00:00,41.6,4,50
7217,2025-05-14,21:45:00,56.55,1,150
7218,2025-09-13,15:00:00,27.65,2,
7219,2024-11-25,14:15:00,28.9,6,5
7220,2025-09-26,20:00:00,34.1,1,
7221,2025-09-22,17:15:00,11.95,4,2
7222,2025-01-22,16:45:00,33.35,3,
7223,2025-08-09,20:45:00,39.1,8,
7224,2025-05-02,18:45:00,27.9,8,140
7225,2025-01-29,20:30:00,47.1,6,110
7226,2025-05-17,15:30:00,24.15,5,
7227,2025-03-30,10:45:00,52.3,8,142
7228,2024-12-28,21:00:00,13.7,3,
7229,2024-12-27,14:00:00,35.85,5,
7230,2024-12-03,16:45:00,9.95,3,96
7231,2025-05-31,13:45:00,37.1,4,40
7232,2025-04-07,11:00:00,38.1,6,89
7233,2025-06-21,11:15:00,22.65,8,107
7234,2025-03-12,19:00:00,14.7,6,96
7235,2025-06-28,12:45:00,25.15,5,158
7236,2025-08-25,16:30:00,27.4,3,85
7237,2025-03-22,08:15:00,36.1,4,135
7238,2025-06-15,15:00:00,10.45,5,
7239,2024-11-24,14:30:00,13.45,5,77
7240,2025-08-16,18:00:00,46.1,4,24
7241,2025-03-14,12:00:00,12.7,1,152
7242,2025-03-01,21:00:00,11.95,4,120
7243,2025-08-08,17:30:00,16.95,4,74
7244,2025-08-08,17:00:00,27.15,4,152
7245,2025-04-04,18:45:00,7.95,6,90
7246,2025-07-11,13:15:00,31.1,2,91
7247,2025-05-24,12:15:00,14.45,6,36
7248,2025-02-15,20:00:00,51.05,3,
7249,2025-01-11,20:30:00,42.35,8,104
7250,2025-06-03,17:15:00,42.85,5,96
7251,2025-08-09,16:45:00,24.4,7,13
7252,2025-04-29,12:15:00,37.85,4,47
7253,2024-12-07,13:30:00,15.45,4,7
7254,2024-11-29,18:15:00,26.65,4,132
7255,2024-12-23,20:00:00,13.2,8,71
7256,2025-01-02,08:45:00,43.85,5,
7257,2025-02-15,14:30:00,28.15,8,112
7258,2025-03-03,15:15:00,16.45,5,98
7259,2025-01-04,16:15:00,11.7,6,29
7260,2024-12-06,16:45:00,10.7,3,151
7261,2025-02-21,10:00:00,23.4,6,42
7262,2024-11-26,16:15:00,27.9,8,151
7263,2025-04-10,13:00:00,29.4,6,
7264,2025-03-05,20:30:00,21.65,4,
7265,2025-09-04,19:45:00,27.4,7,79
7266,2025-09-05,11:00:00,26.15,3,142
7267,2025-08-06,14:00:00,38.1,7,123
7268,2024-12-02,21:30:00,40.85,3,66
7269,2025-01-28,18:30:00,12.7,4,84
7270,2025-08-25,15:00:00,52.55,7,143
7271,2025-08-26,16:15:00,39.85,2,6
7272,2025-07-19,12:45:00,23.15,1,112
7273,2025-01-06,14:00:00,19.9,6,49
7274,2025-03-21,17:00:00,40.85,5,85
7275,2025-04-05,19:00:00,11.95,3,
7276,2025-03-28,21:45:00,27.4,8,130
7277,2025-01-04,19:00:00,11.95,4,72
7278,2025-04-29,18:30:00,28.15,2,
7279,2025-08-25,16:30:00,38.1,7,114
7280,2025-07-26,13:00:00,8.95,7,122
7281,2025-08-22,18:00:00,21.65,5,
7282,2024-12-28,13:30:00,59.05,2,142
7283,2025-05-31,09:30:00,46.3,7,14
7284,2025-02-08,13:00:00,12.95,8,99
7285,2025-02-05,16:00:00,27.9,3,51
7286,2025-05-29,19:15:00,8.95,3,
7287,2025-05-09,18:00:00,29.65,3,
7288,2025-07-26,11:00:00,46.8,5,67
7289,2025-02-25,19:30:00,12.7,5,
7290,2024-12-06,15:30:00,25.4,7,4
7291,2025-01-25,21:15:00,49.05,8,139
7292,2025-08-25,10:15:00,34.1,2,94
7293,2025-01-16,21:15:00,56.55,6,
7294,2025-02-13,19:15:00,41.1,5,
7295,2025-03-03,12:15:00,56.05,3,5
7296,2025-01-31,08:00:00,18.9,2,69
7297,2025-08-15,13:15:00,19.4,3,153
7298,2025-03-01,18:15:00,23.15,3,104
7299,2024-12-20,18:00:00,13.7,3,107
7300,2025-05-13,09:45:00,10.7,7,104
7301,2025-01-26,19:00:00,10.7,5,24
7302,2025-05-19,14:45:00,11.95,8,102
7303,2025-04-19,12:45:00,38.1,4,
7304,2025-07-29,09:00:00,40.3,7,46
7305,2025-07-07,18:30:00,24.65,6,35
7306,2025-06-07,20:30:00,33.35,8,155
7307,2025-01-24,08:45:00,28.4,4,152
7308,2025-08-15,13:45:00,10.7,5,53
7309,2025-03-21,09:15:00,15.2,1,
7310,2025-08-25,21:00:00,26.4,5,99
7311,2025-01-11,12:00:00,58.3,8,40
7312,2025-05-17,21:15:00,36.1,6,137
7313,2025-08-10,18:30:00,33.85,4,141
7314,2025-02-22,21:15:00,52.8,5,112
7315,2025-06-30,16:00:00,42.35,6,23
7316,2024-12-08,09:15:00,37.35,8,106
7317,2024-12-10,11:30:00,12.7,8,90
7318,2025-02-10,15:15:00,38.1,4,61
7319,2025-03-08,18:15:00,33.85,8,14
7320,2025-04-06,12:15:00,9.45,3,88
7321,2025-07-05,10:00:00,15.95,8,
7322,2025-02-05,13:15:00,52.55,2,76
7323,2025-04-19,19:00:00,21.4,3,88
7324,2025-07-04,20:45:00,8.95,6,106
7325,2025-07-04,18:30:00,42.1,5,67
7326,2024-12-14,12:15:00,26.15,2,21
7327,2025-02-01,13:30:00,26.65,6,38
7328,2025-07-19,13:30:00,35.35,8,
7329,2025-03-28,20:30:00,53.55,3,
7330,2025-07-24,12:45:00,37.85,6,124
7331,2025-02-16,18:30:00,24.4,3,35
7332,2025-01-03,20:45:00,40.1,1,62
7333,2025-08-15,14:00:00,38.35,6,150
7334,2025-04-14,19:15:00,12.7,2,127
7335,2025-06-28,19:15:00,37.35,5,70
7336,2025-09-16,13:15:00,47.05,7,66
7337,2025-02-14,09:30:00,38.6,6,11
7338,2025-09-06,15:30:00,34.85,3,10
7339,2025-03-01,16:45:00,17.45,8,
7340,2024-12-27,19:45:00,25.4,8,36
7341,2025-05-30,12:00:00,29.15,8,128
7342,2025-02-01,14:45:00,41.6,2,138
7343,2025-07-25,19:45:00,43.55,7,123
7344,2025-08-14,11:15:00,26.4,6,155
7345,2024-12-26,21:45:00,14.45,3,
7346,2025-08-30,13:15:00,24.9,3,2
7347,2025-07-05,19:00:00,41.1,8,
7348,2025-02-15,11:15:00,13.45,7,128
7349,2025-05-09,20:00:00,21.65,4,117
7350,2025-02-28,18:45:00,10.7,5,133
7351,2025-01-06,15:15:00,49.8,5,14
7352,2025-03-26,16:15:00,11.95,4,45
7353,2024-12-21,18:45:00,15.45,6,
7354,2025-05-11,08:45:00,13.7,3,
7355,2025-08-30,10:30:00,49.55,6,20
7356,2025-02-13,17:00:00,25.65,4,22
7357,2024-12-31,11:30:00,34.1,8,138
7358,2025-03-23,20:45:00,9.7,2,148
7359,2024-12-09,18:45:00,11.7,8,44
7360,2024-11-30,20:30:00,14.7,5,
7361,2024-11-30,21:30:00,22.4,4,143
7362,2025-09-22,18:30:00,8.95,4,128
7363,2025-05-17,20:45:00,48.55,5,
7364,2025-01-24,20:45:00,30.15,4,58
7365,2025-09-12,12:15:00,28.4,3,30
7366,2025-07-04,18:00:00,31.65,3,78
7367,2025-02-28,20:30:00,10.7,3,
7368,2025-06-06,12:00:00,16.2,5,13
7369,2025-08-16,13:45:00,8.95,6,56
7370,2025-04-25,08:15:00,14.7,1,122
7371,2025-06-03,19:15:00,10.7,4,
7372,2025-08-11,12:45:00,13.7,5,6
7373,2025-02-07,11:45:00,15.2,6,74
7374,2025-05-04,21:30:00,50.55,4,51
7375,2024-12-21,08:45:00,7.95,4,112
7376,2025-08-24,13:00:00,36.1,3,147
7377,2025-08-25,17:15:00,37.35,8,113
7378,2025-04-18,20:45:00,53.8,3,145
7379,2025-02-23,16:30:00,41.6,8,55
7380,2025-05-24,12:45:00,45.35,2,12
7381,2025-02-28,09:30:00,9.95,4,151
7382,2025-07-12,14:15:00,58.55,4,57
7383,2025-06-27,11:15:00,27.15,4,22
7384,2025-08-16,18:30:00,12.7,3,110
7385,2025-01-14,13:15:00,47.3,7,12
7386,2025-02-05,21:15:00,14.7,6,92
7387,2025-03-04,17:15:00,28.4,8,9
7388,2025-02-22,19:45:00,51.05,4,58
7389,2025-09-13,10:45:00,48.3,6,52
7390,2025-04-04,21:15:00,31.35,7,142
7391,2025-04-05,16:45:00,25.65,5,21
7392,2025-06-14,12:30:00,11.7,6,5
7393,2025-02-24,12:15:00,36.1,3,
7394,2025-09-04,20:30:00,57.3,2,139
7395,2025-09-04,19:00:00,14.45,6,148
7396,2024-12-13,15:45:00,11.95,5,
7397,2024-12-24,19:00:00,13.7,5,58
7398,2025-08-25,20:30:00,67.0,8,
7399,2025-01-26,12:00:00,15.45,8,110
7400,2025-05-01,15:00:00,8.95,3,14
7401,2025-07-25,09:00:00,13.45,6,105
7402,2025-02-22,21:30:00,48.8,5,97
7403,2025-01-09,21:30:00,35.35,3,10
7404,2025-03-01,16:15:00,45.6,4,31
7405,2025-01-26,13:00:00,20.65,7,28
7406,2024-12-26,21:30:00,24.4,5,74
7407,2025-02-21,13:15:00,14.45,4,
7408,2025-02-27,21:00:00,12.95,5,95
7409,2025-01-05,13:45:00,23.15,1,28
7410,2025-07-11,18:00:00,53.8,7,
7411,2025-02-03,10:15:00,17.2,3,144
7412,2025-01-10,14:45:00,7.95,1,95
7413,2025-09-01,17:15:00,11.7,7,116
7414,2025-09-13,12:30:00,57.05,2,93
7415,2024-11-23,18:00:00,58.55,7,
7416,2025-03-15,14:15:00,26.4,6,11
7417,2025-05-27,13:00:00,11.95,4,
7418,2025-02-02,13:15:00,25.4,4,71
7419,2025-01-01,18:45:00,34.85,8,127
7420,2025-07-28,18:30:00,11.7,2,16
7421,2025-08-09,20:15:00,12.7,3,
7422,2024-12-27,20:00:00,20.65,5,67
7423,2025-03-19,14:45:00,8.95,6,
7424,2025-07-26,11:30:00,9.7,2,
7425,2025-03-07,14:45:00,13.7,6,107
7426,2025-08-24,19:00:00,27.15,6,36
7427,2025-01-03,21:00:00,36.85,3,
7428,2025-06-18,13:45:00,34.6,6,107
7429,2025-07-26,13:30:00,8.95,4,88
7430,2025-09-27,14:15:00,15.45,8,67
7431,2025-08-23,16:45:00,25.15,5,35
7432,2025-04-17,18:30:00,37.85,7,28
7433,2025-05-02,19:15:00,16.45,7,157
7434,2024-12-20,12:15:00,11.2,8,85
7435,2025-09-17,14:15:00,16.2,5,107
7436,2025-07-29,13:30:00,11.7,8,
7437,2025-03-04,19:30:00,23.4,2,94
7438,2025-05-27,21:30:00,12.95,2,114
7439,2025-05-27,13:00:00,50.55,8,151
7440,2025-02-01,17:45:00,43.35,4,153
7441,2025-01-11,12:15:00,39.6,3,69
7442,2025-06-17,18:00:00,30.15,3,102
7443,2024-12-15,10:00:00,13.45,6,21
7444,2025-06-14,13:15:00,14.45,2,34
7445,2025-09-10,16:15:00,11.7,8,53
7446,2025-08-08,13:15:00,10.95,2,54
7447,2025-02-26,18:15:00,26.65,2,11
7448,2025-04-25,21:30:00,36.1,6,51
7449,2025-03-08,19:30:00,37.1,8,104
7450,2025-06-07,14:45:00,17.95,6,118
7451,2025-02-07,13:00:00,13.7,6,43
7452,2025-06-09,18:30:00,14.7,8,7
7453,2025-06-25,11:45:00,42.35,6,
7454,2025-01-26,17:15:00,14.7,2,
7455,2025-09-10,09:45:00,22.65,8,34
7456,2025-01-02,20:15:00,13.45,3,83
7457,2025-07-23,18:15:00,20.65,6,120
7458,2025-07-06,21:00:00,22.65,5,83
7459,2025-09-23,19:00:00,12.95,2,47
7460,2025-06-26,13:30:00,24.4,8,124
7461,2025-04-19,16:15:00,13.7,7,34
7462,2025-02-06,15:45:00,15.45,5,110
7463,2025-03-08,16:00:00,9.45,7,86
7464,2025-07-10,13:00:00,13.7,2,10
7465,2025-07-19,09:45:00,12.7,2,142
7466,2025-08-19,21:15:00,40.85,2,103
7467,2025-08-02,15:00:00,12.7,4,87
7468,2025-09-26,13:00:00,22.9,5,53
7469,2024-11-26,19:30:00,13.7,6,138
7470,2025-06-18,16:00:00,27.4,3,15
7471,2025-07-13,14:30:00,45.85,3,41
7472,2025-06-19,17:45:00,30.65,6,86
7473,2025-06-27,15:30:00,26.9,4,30
7474,2025-03-06,13:45:00,41.35,4,88
7475,2025-09-20,17:45:00,39.6,3,2
7476,2024-11-29,12:15:00,11.7,8,86
7477,2025-04-05,11:45:00,23.9,6,151
7478,2024-12-28,20:30:00,38.85,8,60
7479,2025-03-19,11:00:00,14.45,2,101
7480,2024-11-29,13:45:00,12.7,8,29
7481,2025-01-06,16:00:00,41.85,4,
7482,2025-07-17,12:15:00,13.7,3,41
7483,2024-11-29,16:30:00,45.6,7,120
7484,2025-03-01,14:30:00,13.45,7,128
7485,2025-07-18,19:30:00,26.15,2,106
7486,2024-12-07,16:45:00,26.9,8,41
7487,2025-08-25,15:15:00,44.8,5,36
7488,2024-12-07,20:45:00,35.35,5,
7489,2025-08-03,19:15:00,22.4,6,143
7490,2025-02-15,14:30:00,22.65,7,27
7491,2025-03-20,09:30:00,31.65,2,18
7492,2025-03-23,20:00:00,13.7,4,82
7493,2025-05-09,13:00:00,56.8,2,156
7494,2025-02-21,10:30:00,12.7,3,33
7495,2025-08-15,17:30:00,9.7,3,33
7496,2025-04-20,15:30:00,26.4,3,126
7497,2025-01-17,19:00:00,36.85,2,51
7498,2025-08-02,09:15:00,41.35,7,20
7499,2025-06-29,21:30:00,56.55,4,115
7500,2024-12-13,13:45:00,34.85,7,97
7501,2025-01-08,17:45:00,47.8,3,19
7502,2025-04-03,10:45:00,36.6,6,51
7503,2025-08-25,16:30:00,40.1,4,62
7504,2025-04-01,19:15:00,14.2,8,132
7505,2025-08-31,17:00:00,36.1,7,126
7506,2025-07-25,13:45:00,13.7,1,81
7507,2025-02-11,08:45:00,26.65,5,33
7508,2025-07-19,18:15:00,37.85,6,70
7509,2025-02-24,13:15:00,42.85,8,158
7510,2025-08-30,16:15:00,28.9,2,28
7511,2025-05-24,21:15:00,38.85,3,90
7512,2025-02-05,11:15:00,42.35,5,139
7513,2025-02-20,18:30:00,20.9,6,124
7514,2025-02-08,21:15:00,43.1,7,135
7515,2025-08-22,20:15:00,43.8,4,97
7516,2025-06-24,11:15:00,14.7,6,
7517,2024-12-13,17:45:00,9.95,6,
7518,2025-03-29,19:15:00,39.35,5,18
7519,2025-08-03,14:15:00,30.15,1,17
7520,2025-09-29,19:00:00,26.15,4,33
7521,2025-03-31,15:00:00,38.85,7,151
7522,2025-09-20,14:15:00,16.2,3,71
7523,2025-05-11,20:45:00,29.4,6,85
7524,2025-04-26,19:45:00,14.2,5,156
7525,2025-03-14,09:30:00,23.4,7,121
7526,2025-07-19,19:30:00,44.85,8,52
7527,2025-07-25,10:15:00,17.2,3,142
7528,2025-04-16,21:30:00,14.45,4,21
7529,2025-06-07,18:30:00,26.15,2,22
7530,2025-08-25,18:00:00,48.3,6,95
7531,2025-10-04,14:45:00,13.7,5,44
7532,2025-08-27,21:00:00,40.85,6,41
7533,2025-08-10,09:00:00,29.4,4,86
7534,2025-03-29,16:45:00,11.95,7,31
7535,2025-02-22,12:15:00,27.4,4,129
7536,2025-08-29,12:45:00,10.95,2,138
7537,2025-03-22,21:15:00,17.45,2,74
7538,2025-09-13,18:45:00,25.65,6,106
7539,2025-03-15,12:00:00,13.7,3,
7540,2025-01-14,15:00:00,16.9,4,52
7541,2025-03-29,12:30:00,59.55,8,137
7542,2025-06-15,15:45:00,36.85,8,40
7543,2025-08-24,17:45:00,36.85,8,
7544,2025-08-25,21:15:00,23.4,6,101
7545,2025-06-21,14:30:00,56.05,3,13
7546,2025-03-10,21:15:00,26.4,8,59
7547,2025-03-19,14:45:00,9.7,7,63
7548,2025-01-17,16:45:00,24.65,8,133
7549,2025-06-08,19:30:00,10.7,2,47
7550,2025-02-04,12:45:00,32.9,8,89
7551,2024-12-07,14:00:00,17.7,4,148
7552,2025-09-17,17:45:00,15.45,4,99
7553,2025-08-02,08:15:00,13.45,3,131
7554,2025-08-25,12:15:00,61.25,7,
7555,2025-05-11,12:30:00,11.7,8,127
7556,2024-11-22,16:00:00,9.95,2,127
7557,2025-03-22,14:45:00,34.6,6,132
7558,2025-01-30,18:30:00,10.95,3,33
7559,2025-05-29,16:30:00,39.85,6,
7560,2024-12-21,11:00:00,13.7,3,125
7561,2025-02-28,13:45:00,11.7,4,25
7562,2025-07-11,20:00:00,10.7,8,54
7563,2025-05-07,11:00:00,24.65,3,144
7564,2025-06-28,08:30:00,13.7,8,
7565,2025-05-24,12:15:00,26.15,4,48
7566,2025-02-17,10:15:00,9.95,4,62
7567,2024-11-22,21:15:00,27.65,6,56
7568,2025-06-13,15:15:00,14.7,6,61
7569,2025-08-11,15:15:00,24.65,4,65
7570,2025-02-10,09:15:00,43.55,8,62
7571,2024-12-30,16:30:00,25.4,8,110
7572,2024-12-20,14:30:00,11.7,1,43
7573,2025-01-11,15:45:00,26.4,5,
7574,2025-01-30,21:15:00,24.4,4,52
7575,2025-05-23,14:30:00,24.4,6,105
7576,2025-02-09,18:15:00,10.7,5,
7577,2025-07-19,19:15:00,17.45,8,146
7578,2025-09-27,16:45:00,52.55,7,
7579,2025-07-11,14:00:00,23.4,4,1
7580,2025-04-18,20:00:00,40.35,4,99
7581,2025-04-25,21:15:00,22.9,2,29
7582,2025-08-01,15:45:00,24.4,3,83
7583,2025-05-31,14:45:00,41.85,8,151
7584,2025-09-08,09:45:00,16.45,5,
7585,2025-03-16,14:15:00,12.95,3,154
7586,2025-10-04,09:15:00,25.4,7,
7587,2025-06-07,20:15:00,26.4,6,
7588,2025-08-26,20:00:00,12.45,3,113
7589,2024-12-06,18:15:00,24.15,2,
7590,2025-08-25,21:15:00,40.85,4,76
7591,2025-06-21,21:15:00,11.7,5,37
7592,2024-11-29,12:30:00,35.35,5,108
7593,2025-08-02,15:00:00,12.45,3,
7594,2025-04-05,15:30:00,47.55,5,85
7595,2024-12-26,16:30:00,26.9,4,
7596,2025-02-08,09:15:00,46.55,4,124
7597,2025-01-21,21:15:00,9.95,8,96
7598,2025-08-21,12:45:00,25.65,8,28
7599,2025-02-15,19:45:00,49.3,3,113
7600,2024-12-15,12:30:00,10.7,8,
7601,2025-01-09,15:15:00,29.9,6,37
7602,2025-01-13,13:00:00,14.7,6,70
7603,2025-04-03,09:15:00,23.15,8,101
7604,2025-08-16,11:30:00,39.85,6,
7605,2025-06-30,17:45:00,46.35,5,5
7606,2025-07-06,13:30:00,33.6,3,17
7607,2025-06-02,09:30:00,35.35,5,150
7608,2024-12-20,18:45:00,34.1,1,
7609,2025-01-30,17:45:00,37.1,5,133
7610,2025-04-16,13:00:00,42.8,8,116
7611,2025-08-16,12:45:00,37.85,8,15
7612,2025-07-14,20:30:00,7.95,7,9
7613,2025-07-19,11:30:00,24.15,8,84
7614,2025-02-11,12:00:00,52.05,6,103
7615,2024-12-21,13:00:00,28.15,5,
7616,2024-12-18,21:15:00,34.35,6,117
7617,2025-04-19,15:45:00,36.1,3,44
7618,2025-02-15,17:45:00,16.2,7,119
7619,2025-06-12,13:45:00,31.4,3,144
7620,2025-07-15,15:00:00,50.05,4,74
7621,2025-06-14,19:00:00,25.9,4,158
7622,2024-12-20,20:30:00,29.65,7,103
7623,2025-04-16,12:30:00,12.45,6,4
7624,2025-03-31,20:30:00,55.55,4,120
7625,2025-07-08,20:15:00,27.15,4,30
7626,2025-03-13,19:00:00,10.95,8,70
7627,2025-08-10,19:45:00,49.8,7,106
7628,2025-04-24,09:45:00,30.9,7,96
7629,2025-04-07,19:00:00,11.7,2,80
7630,2025-07-03,16:30:00,33.1,5,46
7631,2025-08-13,08:30:00,24.4,2,92
7632,2025-07-17,21:45:00,27.65,6,80
7633,2025-08-25,13:00:00,47.55,4,79
7634,2025-05-29,20:00:00,35.1,3,108
7635,2025-03-21,18:15:00,12.45,8,84
7636,2024-12-13,16:45:00,28.4,4,89
7637,2025-01-05,14:45:00,15.2,5,
7638,2024-11-25,12:00:00,9.7,8,
7639,2025-04-22,20:30:00,14.45,4,12
7640,2025-04-14,10:15:00,40.35,2,58
7641,2024-11-21,17:45:00,22.4,2,148
7642,2025-05-08,20:45:00,28.15,3,
7643,2024-12-28,21:00:00,47.8,8,
7644,2025-02-27,16:00:00,26.15,6,112
7645,2025-06-22,12:30:00,37.6,1,141
7646,2024-12-31,13:30:00,36.15,1,39
7647,2025-04-07,15:30:00,21.4,7,92
7648,2025-07-19,18:15:00,19.9,3,97
7649,2025-06-07,21:45:00,11.45,4,58
7650,2025-09-26,14:30:00,14.7,2,98
7651,2025-05-13,16:30:00,22.4,2,58
7652,2025-08-30,18:45:00,11.7,5,107
7653,2025-05-11,20:30:00,13.7,2,57
7654,2024-12-25,20:15:00,53.55,6,56
